"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2023-04-04","95.1","0.63","6.33","Valdez, Framber",663837,664285,,"ball",,,,,13,"Matt Vierling singles on a ground ball to center fielder Jake Meyers.","R","R","L","HOU","DET","B",,,0,0,2023,"1.36","0.8","-1.02","0.24",,,,0,1,"Top",,,,,455117,,,-7.3177916688817914,-137.79331392424956,-11.902690787390423,18.998340278861114,32.77519112299099,-19.331306982821157,"3.43","1.67",,,,"93.8",2132,"5.9",718705,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.57",,,,,,,,1,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",140,"0","0.044"
"SI","2023-03-30","95.9","0.54","6.15","Valdez, Framber",650391,664285,"force_out","hit_into_play",,,,,2,"Eloy Jimenez grounds into a force out, second baseman Mauricio Dubon to shortstop Jeremy Pena.   Andrew Vaughn out at 2nd.","R","R","L","HOU","CWS","X",4,"ground_ball",1,0,2023,"1.46","0.58","0.21","3.03",663853,641313,683734,2,5,"Top",142.48,148.9,,,455117,,,-4.161853289855772,-139.49838819491092,-3.89213489358202,19.91795078631798,35.07715692344399,-23.916414919470842,"3.48","1.7",40,"109.4",-2,"94.8",2337,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.54",0.457,0.411,"0",1,0,0,4,35,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",141,"0.096","-0.866"
"SI","2023-03-30","95.3","0.48","6.19","Valdez, Framber",673357,664285,"strikeout","swinging_strike",,,,,12,"Luis Robert Jr.  strikes out swinging.","R","R","L","HOU","CWS","S",2,,2,2,2023,"0.98","0.74","0.91","3.91",,663853,641313,1,5,"Top",,,,,455117,,,-1.0617485923334453,-138.84162560847582,-2.010592630360821,12.870813687585022,31.584624235262513,-22.393295427506537,"3.75","1.83",,,,"95",2181,"6.1",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.44",,,"0",1,0,0,,33,7,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",148,"0.057","-0.423"
"SI","2023-03-30","96.3","0.34","6.24","Valdez, Framber",673357,664285,,"ball",,,,,11,"Luis Robert Jr.  strikes out swinging.","R","R","L","HOU","CWS","B",,,0,2,2023,"1.03","0.8","-0.76","3.73",,663853,641313,1,5,"Top",,,,,455117,,,-5.21643824209619,-140.1440002668418,-2.8731020863895798,14.701406595131663,31.877354009111148,-21.24740307260793,"3.52","1.73",,,,"95.8",2186,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.48",,,,,,,,33,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",155,"0","0.102"
"SI","2023-03-30","96","0.42","6.14","Valdez, Framber",673357,664285,,"foul",,,,,5,"Luis Robert Jr.  strikes out swinging.","R","R","L","HOU","CWS","S",,,0,0,2023,"1.24","0.84","0.05","2.53",,663853,641313,1,5,"Top",,,,,455117,,,-3.7676846724345108,-139.5694715600198,-5.792079916024785,17.001237647629356,34.128125214154466,-20.056097397380142,"3.75","1.83",302,"94.2",43,"95.4",2213,"6.2",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.34",,,,,,,,33,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",147,"0","-0.08"
"SI","2023-03-30","94.7","0.4","6.22","Valdez, Framber",663853,664285,"single","hit_into_play",,,,,2,"Romy Gonzalez singles on a sharp line drive to center fielder Jake Meyers.   Elvis Andrus to 3rd.","R","R","L","HOU","CWS","X",8,"line_drive",1,2,2023,"1.26","0.71","0.1","3.21",,,462101,0,5,"Top",122.31,71.57,,,455117,,,-3.5727943016688717,-137.87030413715988,-3.748560979339814,16.851643775882103,31.766449357449563,-22.431484133474108,"3.41","1.67",237,"110.8",12,"94.1",2213,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.5",0.92,0.934,"0.9",1,1,0,5,31,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",147,"-0.117","0.852"
"SI","2023-03-30","95.6","0.46","6.32","Valdez, Framber",663853,664285,,"ball",,,,,11,"Romy Gonzalez singles on a sharp line drive to center fielder Jake Meyers.   Elvis Andrus to 3rd.","R","R","L","HOU","CWS","B",,,0,2,2023,"1.17","0.78","-0.32","4.25",,,462101,0,5,"Top",,,,,455117,,,-4.673744367846599,-139.0919426392224,-1.553579656991715,16.25629773747057,32.59649101183356,-21.99600693324109,"3.08","1.52",,,,"95",2251,"6.1",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.44",,,,,,,,31,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",149,"0","0.007"
"SI","2023-03-30","95.2","0.54","6.19","Valdez, Framber",663853,664285,,"foul",,,,,1,"Romy Gonzalez singles on a sharp line drive to center fielder Jake Meyers.   Elvis Andrus to 3rd.","R","R","L","HOU","CWS","S",,,0,1,2023,"1.46","0.75","-0.7","3",,,462101,0,5,"Top",,,,,455117,,,-6.5444589469787795,-138.39469325014682,-4.3650522283801,20.269033959405,33.83757657816894,-21.747643744946373,"3.41","1.67",213,"93.7",10,"94.9",2340,"6.4",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.12",,,,,,,,31,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",145,"0","-0.041"
"SI","2023-03-30","94.6","0.61","6.19","Valdez, Framber",663853,664285,,"called_strike",,,,,4,"Romy Gonzalez singles on a sharp line drive to center fielder Jake Meyers.   Elvis Andrus to 3rd.","R","R","L","HOU","CWS","S",,,0,0,2023,"1.58","0.52","-0.69","2.74",,,462101,0,5,"Top",,,,,455117,,,-6.8828846338574285,-137.53842578885119,-4.4259673713676655,21.524452276417325,33.63048093349336,-24.713709529990425,"3.32","1.67",,,,"94",2236,"6.2",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.3",,,,,,,,31,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",140,"0","-0.049"
"SI","2023-03-30","93.6","0.74","6.09","Valdez, Framber",462101,664285,,"ball",,,,,13,"Elvis Andrus singles on a sharp line drive to left fielder Yordan Alvarez.","R","R","L","HOU","CWS","B",,,1,1,2023,"1.08","0.5","-0.94","2.06",,,,0,5,"Top",,,,,455117,,,-6.6373989485835025,-135.98467996066205,-5.659836023885162,14.838328600097116,31.555780181000813,-24.891881953403548,"3.05","1.39",,,,"92.4",2219,"5.8",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.72",,,,,,,,30,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",138,"0","0.049"
"SI","2023-03-30","95","0.7","6.12","Valdez, Framber",518735,664285,"field_out","hit_into_play",,,,,13,"Yasmani Grandal grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","L","HOU","CWS","X",6,"ground_ball",3,2,2023,"1.47","0.2","-0.05","0.83",,660162,643217,2,4,"Top",110.34,156.18,,,455117,,,-5.205717049883676,-138.03371569482428,-8.502155573431564,19.901170301694172,34.5219016844526,-27.7677417882453,"3.2","1.53",26,"81.8",0,"93.9",2335,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.51",0.2,0.187,"0",1,0,0,2,26,6,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",144,"0.052","-0.463"
"SI","2023-03-30","93.7","0.96","6","Valdez, Framber",518735,664285,,"swinging_strike",,,,,14,"Yasmani Grandal grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","L","HOU","CWS","S",,,3,1,2023,"1.54","-0.06","0.04","1.05",,660162,643217,2,4,"Top",,,,,455117,,,-5.725101689429394,-136.06320155634515,-6.74102087177587,20.358162979610494,34.01092639224729,-31.423938877664053,"3.2","1.53",,,,"92.1",2301,"5.8",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.73",,,,,,,,26,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",140,"0","-0.121"
"SI","2023-03-30","92.9","0.99","5.98","Valdez, Framber",518735,664285,,"called_strike",,,,,6,"Yasmani Grandal grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","L","HOU","CWS","S",,,3,0,2023,"1.57","0.51","0.63","2.05",,660162,643217,2,4,"Top",,,,,455117,,,-4.357023159730622,-135.13345527676674,-5.299611833162457,20.14188539267,32.71321006031516,-24.936896724213327,"3.16","1.49",,,,"92.3",2321,"6.2",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.32",,,,,,,,26,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",138,"0","-0.151"
"SI","2023-03-30","93.6","0.94","6.14","Valdez, Framber",518735,664285,,"ball",,,,,14,"Yasmani Grandal grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","L","HOU","CWS","B",,,2,0,2023,"1.45","0.3","1.04","1.9",,660162,643217,2,4,"Top",,,,,455117,,,-2.925020861045033,-136.12526897214767,-5.736724005989226,18.58006591840508,34.267109243077705,-27.223633598136686,"3.16","1.47",,,,"92.3",2352,"5.9",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.63",,,,,,,,26,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",141,"0","0.081"
"SI","2023-03-30","95","0.63","6.17","Valdez, Framber",518735,664285,,"ball",,,,,12,"Yasmani Grandal grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","L","HOU","CWS","B",,,0,0,2023,"1.11","0.84","0.09","3.61",,660162,643217,2,4,"Top",,,,,455117,,,-3.8799367737056687,-138.34217691682912,-2.9075682091812887,15.116321865144064,32.70902904834461,-20.98470349432596,"3.22","1.5",,,,"94.3",2311,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.52",,,,,,,,26,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",144,"0","0.063"
"SI","2023-03-30","95.1","0.59","6.23","Valdez, Framber",643217,664285,"single","hit_into_play",,,,,5,"Andrew Benintendi singles on a ground ball to left fielder Yordan Alvarez.   Yoan Moncada to 2nd.","R","L","L","HOU","CWS","X",7,"ground_ball",0,0,2023,"1.46","0.45","-0.03","2.25",,,660162,2,4,"Top",98.21,102.21,,,455117,,,-4.866365624184124,-138.29681452858432,-5.695066675022577,19.785468941405174,33.0131123119145,-25.341590352251416,"3.27","1.49",21,"94.4",-4,"94",2168,"5.8",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.68",0.289,0.278,"0.9",1,1,0,2,25,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",145,"-0.024","0.299"
"SI","2023-03-30","96.4","0.51","6.15","Valdez, Framber",660162,664285,,"foul",,,,,5,"Yoan Moncada singles on a ground ball to left fielder Yordan Alvarez.","R","R","L","HOU","CWS","S",,,2,2,2023,"1.45","0.55","0.13","2.18",,,,2,4,"Top",,,,,455117,,,-4.2779730180605835,-140.21862413112763,-6.205127258003884,20.036717700771202,32.47676422135532,-23.662309558252588,"3.33","1.47",,,,"96.1",2058,"6.2",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.33",,,,,,,,24,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",141,"0","0"
"SI","2023-03-30","96.2","0.49","6.06","Valdez, Framber",660162,664285,,"ball",,,,,13,"Yoan Moncada singles on a ground ball to left fielder Yordan Alvarez.","R","R","L","HOU","CWS","B",,,1,2,2023,"1.49","0.39","-0.23","1.09",,,,2,4,"Top",,,,,455117,,,-5.251202087676904,-139.80108557684187,-8.39530199637122,20.64322140089666,33.91402703108833,-25.202521551515137,"3.27","1.51",,,,"95.5",2174,"6.1",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.37",,,,,,,,24,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",136,"0","0.021"
"SI","2023-03-30","95.8","0.3","6.22","Valdez, Framber",660162,664285,,"ball",,,,,13,"Yoan Moncada singles on a ground ball to left fielder Yordan Alvarez.","R","R","L","HOU","CWS","B",,,0,1,2023,"1.5","0.57","-0.1","0.88",,,,2,4,"Top",,,,,455117,,,-4.3978931755866,-139.05146240874237,-9.625718186807926,20.430122460943302,34.20949253937011,-22.62585589288152,"3.29","1.48",,,,"94.6",2132,"5.9",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.58",,,,,,,,24,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",145,"0","0.016"
"SI","2023-03-30","96.4","0.49","6.25","Valdez, Framber",660162,664285,,"called_strike",,,,,8,"Yoan Moncada singles on a ground ball to left fielder Yordan Alvarez.","R","R","L","HOU","CWS","S",,,0,0,2023,"1.43","0.73","0.08","1.77",,,,2,4,"Top",,,,,455117,,,-4.308104932160697,-140.05639510470868,-7.863391612529108,19.784214215559974,33.97555300066068,-20.922763124641612,"3.33","1.47",,,,"95.2",2115,"5.8",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.66",,,,,,,,24,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",144,"0","-0.018"
"SI","2023-03-30","96.4","0.48","6.18","Valdez, Framber",650391,664285,"strikeout","swinging_strike",,,,,13,"Eloy Jimenez strikes out swinging.","R","R","L","HOU","CWS","S",2,,0,2,2023,"1.61","0.34","-0.39","1.41",,,,1,4,"Top",,,,,455117,,,-5.912987434430512,-140.04199284854502,-7.7674588425722835,22.450799774797645,35.07605188562938,-25.987460424077575,"3.48","1.7",,,,"95.2",2154,"5.9",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.56",,,"0",1,0,0,,23,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",142,"0.019","-0.108"
"SI","2023-03-30","95.5","0.47","6.21","Valdez, Framber",650391,664285,,"swinging_strike",,,,,13,"Eloy Jimenez strikes out swinging.","R","R","L","HOU","CWS","S",,,0,1,2023,"1.59","0.46","-0.55","1.23",,,,1,4,"Top",,,,,455117,,,-6.226154567037358,-138.71109639575786,-8.36966929259445,21.856122956013696,35.15475389401378,-24.432449936069965,"3.48","1.7",,,,"94.5",2146,"6.1",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.41",,,,,,,,23,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",147,"0","-0.035"
"SI","2023-03-30","93.5","0.78","6.08","Valdez, Framber",650391,664285,,"called_strike",,,,,8,"Eloy Jimenez strikes out swinging.","R","R","L","HOU","CWS","S",,,0,0,2023,"1.6","0.29","0.1","1.7",,,,1,4,"Top",,,,,455117,,,-5.288788122948049,-135.85368936460142,-6.076989857652236,20.92832545973082,34.976549701965894,-27.319174334080234,"3.4","1.63",,,,"92.8",2067,"6.4",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.13",,,,,,,,23,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",141,"0","-0.031"
"FC","2023-03-30","80.2","0.97","6.07","Valdez, Framber",683734,664285,,"called_strike",,,,,5,"Andrew Vaughn strikes out swinging, catcher Martin Maldonado to first baseman Jose Abreu.","R","R","L","HOU","CWS","S",,,0,0,2023,"-0.36","-0.34","0.12","2.39",,,,0,4,"Top",,,,,455117,,,-1.1996984763294278,-116.92423074862015,-0.8380223781493545,-3.0614592945413497,21.444227699648142,-35.36133913656081,"3.08","1.47",,,,"79.6",2501,"5.7",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.81",,,,,,,,22,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",299,"0","-0.04"
"SI","2023-03-30","96.7","0.4","6.17","Valdez, Framber",673357,664285,"field_out","hit_into_play",,,,,14,"Luis Robert Jr.  grounds out, third baseman Alex Bregman to first baseman Jose Abreu.","R","R","L","HOU","CWS","X",5,"ground_ball",2,2,2023,"1.18","0.59","0.03","1",,641313,,2,3,"Top",111.55,184.68,,,455117,,,-3.656679404279773,-140.5080115786325,-9.4637505536074,16.376334226805643,34.827743912641196,-22.257586720151995,"3.75","1.83",1,"70.4",-37,"95.9",2179,"6.1",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.38",0.109,0.103,"0",1,0,0,2,18,7,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",148,"0.037","-0.258"
"SI","2023-03-30","92","0.7","6.21","Valdez, Framber",673357,664285,,"foul",,,,,8,"Luis Robert Jr.  grounds out, third baseman Alex Bregman to first baseman Jose Abreu.","R","R","L","HOU","CWS","S",,,0,2,2023,"1.45","0.65","-0.15","2.18",,641313,,2,3,"Top",,,,,455117,,,-5.283720285220429,-133.7632705077642,-5.749964559718113,18.498165549571976,29.421498886650514,-23.303967918400275,"3.75","1.83",,,,"91.5",1768,"6.1",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.42",,,,,,,,18,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",130,"0","0"
"SI","2023-03-30","94.6","0.79","6.07","Valdez, Framber",673357,664285,,"called_strike",,,,,4,"Luis Robert Jr.  grounds out, third baseman Alex Bregman to first baseman Jose Abreu.","R","R","L","HOU","CWS","S",,,0,0,2023,"1.38","0.57","-0.49","2.79",,641313,,2,3,"Top",,,,,455117,,,-6.4664643997852815,-137.61988441023624,-4.133778752669244,18.928996020315672,32.7328279654339,-24.131841379437315,"3.7","1.77",,,,"94.8",2153,"6.6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"53.9",,,,,,,,18,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",158,"0","-0.049"
"SI","2023-03-30","94.6","0.76","6.18","Valdez, Framber",641313,664285,"double","hit_into_play",,,,,5,"Tim Anderson doubles (1) on a line drive to right fielder Kyle Tucker.","R","R","L","HOU","CWS","X",9,"line_drive",3,1,2023,"1.37","0.6","-0.16","2.4",,,,2,3,"Top",230.45,112.19,,,455117,,,-5.368545365801119,-137.59476817529122,-5.435830846357775,18.56471416185715,31.605631447565603,-23.534808640950335,"3.39","1.55",279,"99.4",17,"93.5",1984,"5.7",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.77",0.463,0.53,"1.25",1,1,1,4,17,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",137,"-0.026","0.152"
"SI","2023-03-30","95.3","0.53","6.22","Valdez, Framber",641313,664285,,"ball",,,,,11,"Tim Anderson doubles (1) on a line drive to right fielder Kyle Tucker.","R","R","L","HOU","CWS","B",,,2,1,2023,"1.06","0.45","-0.39","3.76",,,,2,3,"Top",,,,,455117,,,-4.763298961636008,-138.65700951305712,-1.819421352881445,14.68301920711289,32.0258093804581,-26.187827089848227,"3.35","1.54",,,,"94.7",2066,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.49",,,,,,,,17,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",147,"0","0.05"
"SI","2023-03-30","96.6","0.48","6.19","Valdez, Framber",641313,664285,,"ball",,,,,13,"Tim Anderson doubles (1) on a line drive to right fielder Kyle Tucker.","R","R","L","HOU","CWS","B",,,0,1,2023,"1.24","0.72","-1.46","1.73",,,,2,3,"Top",,,,,455117,,,-7.933819724769769,-140.26653941541073,-7.858366893677977,18.21430683151557,33.27560438476468,-21.036135448336154,"3.39","1.54",,,,"95.7",2102,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.49",,,,,,,,17,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",140,"0","0.016"
"SI","2023-03-30","96.2","0.53","6.25","Valdez, Framber",641313,664285,,"called_strike",,,,,13,"Tim Anderson doubles (1) on a line drive to right fielder Kyle Tucker.","R","R","L","HOU","CWS","S",,,0,0,2023,"1.12","0.55","-0.92","2.12",,,,2,3,"Top",,,,,455117,,,-6.358760112149924,-139.83544798864605,-6.5942972137769,16.163610523066033,32.18985363060904,-23.69304078426649,"3.46","1.61",,,,"95.8",2143,"6.2",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.31",,,,,,,,17,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",144,"0","-0.018"
"SI","2023-03-30","96.3","0.69","6.2","Valdez, Framber",663853,664285,"field_out","hit_into_play",,,,,4,"Romy Gonzalez grounds out to first baseman Jose Abreu.","R","R","L","HOU","CWS","X",3,"ground_ball",2,2,2023,"1.15","0.57","-0.79","2.66",,,,1,3,"Top",150.84,160.67,,,455117,,,-6.480439103330018,-140.0300763081429,-5.064093738656566,16.539002288386875,32.42053832072281,-23.77326422011991,"3.41","1.67",2,"59.3",-48,"95.6",2008,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.5",0.191,0.172,"0",1,0,0,1,16,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",142,"0.018","-0.159"
"FC","2023-03-30","81.7","0.55","6.23","Valdez, Framber",663853,664285,,"ball",,,,,12,"Romy Gonzalez grounds out to first baseman Jose Abreu.","R","R","L","HOU","CWS","B",,,1,2,2023,"-0.55","-0.7","0.74","4.25",,,,1,3,"Top",,,,,455117,,,1.4775054595518156,-118.92481594998607,3.411484984150711,-5.52437291169282,22.21729989460948,-39.663365990165055,"3.37","1.65",,,,"81.2",2603,"5.9",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.62",,,,,,,,16,4,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",311,"0","0.034"
"SI","2023-03-30","95.6","0.56","6.24","Valdez, Framber",663853,664285,,"called_strike",,,,,8,"Romy Gonzalez grounds out to first baseman Jose Abreu.","R","R","L","HOU","CWS","S",,,0,1,2023,"1.41","0.65","-0.1","2.04",,,,1,3,"Top",,,,,455117,,,-4.883392587717676,-139.04718779263,-6.845606559109054,19.395540483992832,33.099547753897134,-22.29350740820222,"3.42","1.68",,,,"94.7",2175,"5.9",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.57",,,,,,,,16,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",144,"0","-0.035"
"SI","2023-03-30","94.5","0.93","6.2","Valdez, Framber",663853,664285,,"called_strike",,,,,7,"Romy Gonzalez grounds out to first baseman Jose Abreu.","R","R","L","HOU","CWS","S",,,0,0,2023,"1.26","0.71","-0.4","1.68",,,,1,3,"Top",,,,,455117,,,-6.258112991176982,-137.25950160076908,-7.564269325762516,17.379216393549076,32.94118527501407,-21.59265970368161,"3.41","1.66",,,,"93.8",2192,"6.1",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.36",,,,,,,,16,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",142,"0","-0.031"
"SI","2023-03-30","94.2","0.77","6.25","Valdez, Framber",462101,664285,,"called_strike",,,,,8,"Elvis Andrus grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","L","HOU","CWS","S",,,2,1,2023,"1.46","0.43","-0.23","1.68",,,,0,3,"Top",,,,,455117,,,-5.760809616973324,-136.836176757443,-6.993527683831874,19.60421597995992,33.72504851222891,-25.256955035510156,"3.02","1.38",,,,"92.8",2017,"5.8",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.65",,,,,,,,15,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",143,"0","-0.068"
"SI","2023-03-30","95.8","0.72","6.24","Valdez, Framber",518735,664285,"field_out","hit_into_play",,,,,4,"Yasmani Grandal grounds out, third baseman Alex Bregman to first baseman Jose Abreu.","R","R","L","HOU","CWS","X",5,"ground_ball",1,0,2023,"1.41","0.61","-0.43","2.11",,,,2,2,"Top",100.03,165.88,,,455117,,,-6.160298761145402,-139.18331681947464,-6.550156968195182,19.74056274518329,35.75637227181492,-22.8514810965287,"3.2","1.53",6,"86",-21,"94.3",2183,"5.8",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.66",0.089,0.08,"0",1,0,0,2,11,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",147,"0.01","-0.119"
"SI","2023-03-30","95.6","0.9","6.15","Valdez, Framber",518735,664285,,"ball",,,,,13,"Yasmani Grandal grounds out, third baseman Alex Bregman to first baseman Jose Abreu.","R","R","L","HOU","CWS","B",,,0,0,2023,"1.47","0.74","-0.78","1.17",,,,2,2,"Top",,,,,455117,,,-7.687500732005935,-138.72601649449695,-9.028767495332662,20.735913961617207,34.02326550418632,-20.6651711232238,"3.27","1.58",,,,"94.5",2135,"6",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.47",,,,,,,,11,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",139,"0","0.022"
"FC","2023-03-30","81.8","1","6.05","Valdez, Framber",643217,664285,"field_out","hit_into_play",,,,,6,"Andrew Benintendi lines out sharply to first baseman Jose Abreu.","R","L","L","HOU","CWS","X",3,"line_drive",3,2,2023,"-0.32","-0.39","0.59","2.21",,,,1,2,"Top",167.1,155.99,,,455117,,,-0.2963054896124221,-119.14263775448924,-1.3535774205186473,-3.006111220390988,22.777433369705776,-35.82900377775511,"3.27","1.49",150,"102.4",9,"81.8",2464,"6.2",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.28",0.729,0.69,"0",1,0,0,4,10,6,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",301,"0.017","-0.209"
"SI","2023-03-30","93.7","0.77","6.26","Valdez, Framber",643217,664285,,"foul",,,,,1,"Andrew Benintendi lines out sharply to first baseman Jose Abreu.","R","L","L","HOU","CWS","S",,,3,1,2023,"1.31","0.45","-0.32","2.74",,,,1,2,"Top",,,,,455117,,,-5.6864003802955265,-136.34387512499083,-4.309460717788831,17.57397929638549,31.069995371284485,-25.852150138685804,"3.27","1.49",233,"86.8",55,"93.2",2025,"6.1",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.45",,,,,,,,10,5,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",148,"0","-0.069"
"SI","2023-03-30","95.8","0.62","6.22","Valdez, Framber",643217,664285,,"ball",,,,,13,"Andrew Benintendi lines out sharply to first baseman Jose Abreu.","R","L","L","HOU","CWS","B",,,2,1,2023,"1.28","0.55","-1.65","0.85",,,,1,2,"Top",,,,,455117,,,-8.874693787394527,-138.92017763818708,-9.747668252873028,18.656083724403537,32.63784365105249,-22.879531283046372,"3.2","1.38",,,,"95.5",2135,"6.4",718768,664285,455117,547989,643289,608324,665161,670541,676694,663656,"54.09",,,,,,,,10,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",148,"0","0.073"
